sample	Chao1	Simpson	Shannon
D007_350	1785.626878660267	0.9711256120576038	3.08086862632369
D029_350	1480.3321781358013	0.9709857190867853	3.890173413637035
D012_350	1116.3065490333906	0.9711430801130387	3.3176781310826406
D026_350	1192.8502533845904	0.9710157782738096	3.773437905011794
D042_350	1168.2390842359537	0.9711054392316304	2.6267364461549625
D016_350	1215.0977444709515	0.9712089427800866	3.3552086624137902
D014_350	755.817425319477	0.9709863280941471	2.3928615359680414
D008_350	1990.7616573413825	0.9710738703588315	3.1532234176710383
D049_350	941.223802632874	0.9710929911993605	3.119180529170931
D024_350	341.34558349993165	0.970665172415885	0.5390892903513251
D022_350	1448.8024144149144	0.9710705037024698	3.08373388672171
D004_350	2485.8690926392323	0.9712207819600757	3.8428718557269423
D033_350	1015.2136396059987	0.9709383344005683	2.394293797991781
D045_350	977.7145802220375	0.9710611955160675	2.67018729913926
D011_350	1025.3021039027592	0.971205083664253	3.2027626599867993
D000_350	1751.5421422822008	0.9711136033870016	3.1483185785108785
D050_350	1375.7192685164273	0.9706376915833457	2.596048848596012
D046_350	1101.1350610343236	0.9710863128864143	2.7303775638029433
D020_350	1054.368485869544	0.9711568497300179	3.3338787647676327
D035_350	1186.7669684534856	0.97100288404599	3.2804719933940887
D041_350	1425.288447338752	0.9711345894950216	3.130144714929024
D025_350	1725.4398456806412	0.9710238820070841	3.0781007506155067
D017_350	831.3805970940211	0.9710882005308694	2.265874399403031
D031_350	1202.1078109758346	0.971012392535984	3.131318307502367
D028_350	831.4300958939857	0.9712108419044787	3.025921152211232
D003_350	2646.259106953413	0.971223602944395	3.784932763476556
D006_350	1485.84090117608	0.9710397438903083	3.3010501801380703
D005_350	2624.6647758428903	0.9711655912493103	3.736200756284508
D027_350	1552.3511652262168	0.9710836623815661	3.8025397196340553
D018_350	1394.1235130763137	0.9710096810316755	2.9612151725244944
D002_350	921.7562851566056	0.9712405187462811	2.0933699497667013
D052_350	748.8204493797273	0.9710936997974793	1.9903959190922815
D034_350	1110.747060515858	0.9711706865797919	3.3131633103573312
D040_350	1192.2528699200204	0.971156639769219	3.353803686723761
D051_350	1218.4421507299278	0.9710262052719857	2.9620125840827174
D030_350	1536.8757015048445	0.9710873604771253	3.533243836378975
D013_350	1116.7131230947898	0.9711006825241004	2.9188537894063384
D043_350	1815.9132624908727	0.9712158772743369	3.149683241005596
D044_350	1419.7134747558696	0.9712015669898941	3.251397101789235
D032_350	753.2969152405165	0.9711047380641684	2.6119351709312104
D036_350	1097.0765593509075	0.9711462514463314	3.5100750852683005
D037_350	1068.7431135397817	0.9704852528111814	2.5350959208319694
D048_350	1093.8879063757076	0.970964275418666	2.7040447840303714
